id,symbol,date,open,low,high,close,volume
7542054,SPY,2024-03-12 09:30:00,514.93,514.89,516.45,516.43,5242777
7542053,SPY,2024-03-12 10:30:00,516.44,515.58,517.20,517.11,8040044
7542052,SPY,2024-03-12 11:30:00,517.12,516.53,517.38,517.00,13885739
7542051,SPY,2024-03-13 05:30:00,517.11,515.67,517.12,516.43,8768194
7542050,SPY,2024-03-13 06:30:00,516.42,515.83,516.78,516.06,5859988
7542049,SPY,2024-03-13 07:30:00,516.06,515.83,516.58,516.28,4338576
7542048,SPY,2024-03-13 08:30:00,516.29,516.08,517.21,517.15,5245053
7542047,SPY,2024-03-13 09:30:00,517.13,516.66,517.29,516.85,4140656
7542046,SPY,2024-03-13 10:30:00,516.85,514.49,517.05,515.15,8366151
7542045,SPY,2024-03-13 11:30:00,515.17,515.03,516.36,516.36,15918489
7542044,SPY,2024-03-14 05:30:00,516.97,513.35,517.13,515.05,17716069
7542043,SPY,2024-03-14 06:30:00,515.06,514.06,515.61,514.39,9878569
7542042,SPY,2024-03-14 07:30:00,514.39,513.84,515.15,514.70,7814654
7542041,SPY,2024-03-14 08:30:00,514.71,513.05,514.98,513.18,6946680
7542040,SPY,2024-03-14 09:30:00,513.19,512.76,515.19,514.66,8213613
7542039,SPY,2024-03-14 10:30:00,514.67,512.18,514.89,512.63,13944255
7542038,SPY,2024-03-14 11:30:00,512.64,511.82,515.16,514.76,37533376
7542037,SPY,2024-03-15 05:30:00,510.21,508.87,511.33,510.42,17609900
7542036,SPY,2024-03-15 06:30:00,510.41,508.12,511.70,510.70,23033435
7542035,SPY,2024-03-15 07:30:00,510.70,508.93,510.84,509.17,9275117
7542034,SPY,2024-03-15 08:30:00,509.16,508.36,509.78,509.32,9445306
7542033,SPY,2024-03-15 09:30:00,509.33,509.04,510.12,509.54,7625037
7542032,SPY,2024-03-15 10:30:00,509.54,509.47,510.55,510.14,8305604
7542031,SPY,2024-03-15 11:30:00,510.13,509.22,510.21,510.09,26991271
10245567,SPY,2024-03-18 05:30:00,514.00,513.26,515.48,515.18,13429388
10245566,SPY,2024-03-18 06:30:00,515.18,514.26,515.26,514.68,6763231
10245565,SPY,2024-03-18 07:30:00,514.69,513.80,514.71,514.17,5567932
10245564,SPY,2024-03-18 08:30:00,514.18,513.41,514.29,514.20,4796885
10245563,SPY,2024-03-18 09:30:00,514.21,513.29,514.38,514.34,6278067
10245562,SPY,2024-03-18 10:30:00,514.35,513.21,514.40,513.86,5766196
10245561,SPY,2024-03-18 11:30:00,513.86,512.44,514.82,512.95,40193736
10245560,SPY,2024-03-19 05:30:00,512.15,511.12,512.16,511.46,8364135
10245559,SPY,2024-03-19 06:30:00,511.45,511.35,512.77,512.68,5561761
10245558,SPY,2024-03-19 07:30:00,512.68,512.68,514.12,513.99,6447327
10245557,SPY,2024-03-19 08:30:00,514.00,514.00,515.45,514.85,9193707
10245556,SPY,2024-03-19 09:30:00,514.86,514.50,515.27,515.00,5713174
10245555,SPY,2024-03-19 10:30:00,515.01,514.23,515.36,514.53,6200453
10245554,SPY,2024-03-19 11:30:00,514.53,514.41,516.00,515.59,15865033
10245553,SPY,2024-03-20 05:30:00,515.77,515.21,516.40,516.35,6346784
10245552,SPY,2024-03-20 06:30:00,516.35,515.55,516.44,516.21,3979272
10245551,SPY,2024-03-20 07:30:00,516.21,515.51,516.34,515.75,4318115
10245550,SPY,2024-03-20 08:30:00,515.75,515.30,516.15,515.43,3361088
10245549,SPY,2024-03-20 09:30:00,515.41,515.08,518.40,517.63,11215315
10245548,SPY,2024-03-20 10:30:00,517.66,515.80,520.51,520.38,17691159
10245547,SPY,2024-03-20 11:30:00,520.38,519.10,521.20,521.09,19543199
10245546,SPY,2024-03-21 05:30:00,523.39,522.77,524.01,523.75,10814467
10245545,SPY,2024-03-21 06:30:00,523.77,523.03,523.98,523.40,7124698
10245544,SPY,2024-03-21 07:30:00,523.40,523.27,524.05,524.01,4801124
10245543,SPY,2024-03-21 08:30:00,524.00,523.19,524.11,523.39,6058468
10245542,SPY,2024-03-21 09:30:00,523.37,522.51,523.55,523.04,5813179
10245541,SPY,2024-03-21 10:30:00,523.04,522.03,523.04,522.78,7334511
10245540,SPY,2024-03-21 11:30:00,522.80,521.91,523.17,522.65,15671772
10245539,SPY,2024-03-22 05:30:00,522.11,521.41,522.44,521.80,7181955
10245538,SPY,2024-03-22 06:30:00,521.79,521.02,521.82,521.70,5793633
10245537,SPY,2024-03-22 07:30:00,521.71,521.19,521.84,521.45,5172156
10245536,SPY,2024-03-22 08:30:00,521.46,520.97,522.21,522.04,6358053
10245535,SPY,2024-03-22 09:30:00,522.05,521.90,522.61,522.51,4476471
10245534,SPY,2024-03-22 10:30:00,522.51,521.12,522.53,521.69,7221814
10245533,SPY,2024-03-22 11:30:00,521.70,520.82,522.36,520.84,35366531
10245532,SPY,2024-03-25 05:30:00,519.80,519.61,520.89,520.44,7645856
10245531,SPY,2024-03-25 06:30:00,520.44,520.14,520.80,520.62,4417106
10245530,SPY,2024-03-25 07:30:00,520.62,520.28,520.86,520.50,4142573
10245529,SPY,2024-03-25 08:30:00,520.50,520.13,520.60,520.52,3541049
10245528,SPY,2024-03-25 09:30:00,520.52,520.43,520.92,520.85,3172183
10245527,SPY,2024-03-25 10:30:00,520.85,520.17,520.95,520.30,4744105
10245526,SPY,2024-03-25 11:30:00,520.29,519.67,520.70,519.96,18034710
10245525,SPY,2024-03-26 05:30:00,521.23,520.83,521.58,521.07,7211392
10245524,SPY,2024-03-26 06:30:00,521.07,520.65,521.39,521.28,4259643
10245523,SPY,2024-03-26 07:30:00,521.28,520.92,521.46,521.14,3847686
10245522,SPY,2024-03-26 08:30:00,521.14,520.72,521.14,520.86,3535848
10245521,SPY,2024-03-26 09:30:00,520.86,520.49,521.01,520.97,4458447
10245520,SPY,2024-03-26 10:30:00,520.96,519.96,521.05,520.21,6207538
10245519,SPY,2024-03-26 11:30:00,520.21,518.36,520.25,519.33,31706275
10245518,SPY,2024-03-27 05:30:00,521.71,519.73,521.78,519.94,11625373
10245517,SPY,2024-03-27 06:30:00,519.94,519.63,520.43,519.69,6654931
10245516,SPY,2024-03-27 07:30:00,519.71,519.49,520.13,520.08,5514693
10245515,SPY,2024-03-27 08:30:00,520.08,519.73,520.50,520.33,4795684
10245514,SPY,2024-03-27 09:30:00,520.33,520.02,520.91,520.84,4098193
10245513,SPY,2024-03-27 10:30:00,520.84,519.84,521.05,520.90,8939725
10245512,SPY,2024-03-27 11:30:00,520.90,520.37,523.54,523.26,36246282
10245511,SPY,2024-03-28 05:30:00,523.21,522.78,523.73,523.15,10774081
10245510,SPY,2024-03-28 06:30:00,523.15,523.04,523.63,523.57,9722100
10245509,SPY,2024-03-28 07:30:00,523.58,523.14,523.73,523.47,8212053
10245508,SPY,2024-03-28 08:30:00,523.47,522.98,523.49,523.13,5982187
10245507,SPY,2024-03-28 09:30:00,523.13,522.92,523.65,523.52,5771506
10245506,SPY,2024-03-28 10:30:00,523.53,523.02,524.58,524.46,10895026
10245505,SPY,2024-03-28 11:30:00,524.46,522.77,524.61,523.19,38787071
10245504,SPY,2024-04-01 05:30:00,523.83,522.83,524.38,522.99,12296698
10245503,SPY,2024-04-01 06:30:00,522.99,521.36,523.10,522.08,10963409
10245502,SPY,2024-04-01 07:30:00,522.07,520.97,522.09,521.99,7822111
10245501,SPY,2024-04-01 08:30:00,522.00,521.06,522.23,521.61,3217291
10245500,SPY,2024-04-01 09:30:00,521.62,521.38,522.05,521.87,3052963
10245499,SPY,2024-04-01 10:30:00,521.87,521.68,522.34,521.87,6042284
10245498,SPY,2024-04-01 11:30:00,521.88,521.61,522.80,521.95,16528967
10245497,SPY,2024-04-02 05:30:00,518.24,516.48,518.46,517.17,17588547
10245496,SPY,2024-04-02 06:30:00,517.17,516.76,517.82,517.62,6591643
10245495,SPY,2024-04-02 07:30:00,517.63,516.90,517.87,517.44,5289865
10245494,SPY,2024-04-02 08:30:00,517.44,517.31,518.12,517.67,4827777
10245493,SPY,2024-04-02 09:30:00,517.67,517.35,518.12,517.91,4771390
10245492,SPY,2024-04-02 10:30:00,517.91,517.64,518.59,518.43,7359890
10245491,SPY,2024-04-02 11:30:00,518.44,518.28,519.05,519.04,24506701
10245490,SPY,2024-04-03 05:30:00,517.72,517.67,520.63,520.40,10278437
10245489,SPY,2024-04-03 06:30:00,520.41,520.17,520.95,520.81,4843611
10245488,SPY,2024-04-03 07:30:00,520.83,519.72,520.93,520.65,6162067
10245487,SPY,2024-04-03 08:30:00,520.64,519.39,520.85,520.62,4986861
10245486,SPY,2024-04-03 09:30:00,520.63,520.15,520.80,520.21,4312993
10245485,SPY,2024-04-03 10:30:00,520.19,517.77,520.43,518.53,7908605
10245484,SPY,2024-04-03 11:30:00,518.55,518.28,519.90,519.86,18415785
10245483,SPY,2024-04-04 05:30:00,523.52,522.47,523.70,522.92,10072096
10245482,SPY,2024-04-04 06:30:00,522.92,522.36,522.97,522.75,4652043
10245481,SPY,2024-04-04 07:30:00,522.77,522.68,523.87,523.51,6787764
10245480,SPY,2024-04-04 08:30:00,523.52,523.16,523.62,523.17,2992362
10245479,SPY,2024-04-04 09:30:00,523.17,517.84,523.19,518.01,15571954
10245478,SPY,2024-04-04 10:30:00,518.00,513.66,518.00,513.69,25936519
10245477,SPY,2024-04-04 11:30:00,513.71,512.56,519.81,512.65,27103935
10245476,SPY,2024-04-05 05:30:00,514.46,514.01,516.43,515.44,12631762
10245475,SPY,2024-04-05 06:30:00,515.46,515.19,518.09,517.85,9802491
10245474,SPY,2024-04-05 07:30:00,517.84,517.57,520.01,519.62,9537269
10245473,SPY,2024-04-05 08:30:00,519.61,518.71,520.44,519.26,7529052
10245472,SPY,2024-04-05 09:30:00,519.26,516.97,519.60,517.79,8633612
10245471,SPY,2024-04-05 10:30:00,517.80,517.24,518.71,518.15,7404801
10245470,SPY,2024-04-05 11:30:00,518.15,518.02,519.30,518.60,14284925
10245469,SPY,2024-04-08 05:30:00,519.15,517.98,519.58,519.54,7857109
10245468,SPY,2024-04-08 06:30:00,519.53,519.33,520.18,519.53,5495567
10245467,SPY,2024-04-08 07:30:00,519.50,517.89,519.51,518.56,5750089
10245466,SPY,2024-04-08 08:30:00,518.56,518.46,519.46,519.28,3957040
10245465,SPY,2024-04-08 09:30:00,519.28,518.65,519.48,519.18,4529788
10245464,SPY,2024-04-08 10:30:00,519.17,518.67,519.38,519.26,3900829
10245463,SPY,2024-04-08 11:30:00,519.25,518.23,519.70,518.89,14005089
10245462,SPY,2024-04-09 05:30:00,520.50,517.41,520.75,517.59,9641215
10245461,SPY,2024-04-09 06:30:00,517.59,514.35,517.63,515.95,13026873
10245460,SPY,2024-04-09 07:30:00,515.96,515.67,517.64,517.26,5874878
10245459,SPY,2024-04-09 08:30:00,517.26,516.58,517.78,517.16,4563329
10245458,SPY,2024-04-09 09:30:00,517.17,516.23,517.64,516.65,4734180
10245457,SPY,2024-04-09 10:30:00,516.66,515.71,518.61,518.55,7794875
10245456,SPY,2024-04-09 11:30:00,518.51,517.45,520.45,519.93,19750369
10245455,SPY,2024-04-10 05:30:00,513.48,512.67,515.13,514.67,16366778
10245454,SPY,2024-04-10 06:30:00,514.66,513.48,516.16,514.49,9757337
10245453,SPY,2024-04-10 07:30:00,514.49,512.98,514.53,513.40,6373566
10245452,SPY,2024-04-10 08:30:00,513.40,512.09,515.14,513.86,10051040
10245451,SPY,2024-04-10 09:30:00,513.88,512.29,514.90,513.20,10907737
10245450,SPY,2024-04-10 10:30:00,513.19,512.45,515.07,514.26,8320161
10245449,SPY,2024-04-10 11:30:00,514.26,513.16,515.01,513.54,14260015
10245448,SPY,2024-04-11 05:30:00,515.68,512.08,515.87,512.57,11341697
10245447,SPY,2024-04-11 06:30:00,512.57,512.45,514.23,513.57,6922552
10245446,SPY,2024-04-11 07:30:00,513.57,513.42,515.52,514.84,7517689
10245445,SPY,2024-04-11 08:30:00,514.84,514.73,517.91,517.51,8476415
10245444,SPY,2024-04-11 09:30:00,517.52,516.96,519.27,519.08,7444370
10245443,SPY,2024-04-11 10:30:00,519.07,518.51,519.48,518.91,7070679
10245442,SPY,2024-04-11 11:30:00,518.92,517.81,519.39,518.24,17043755
10245441,SPY,2024-04-12 05:30:00,514.37,513.56,515.82,513.80,18175951
10245440,SPY,2024-04-12 06:30:00,513.81,512.02,514.09,513.53,10883590
10245439,SPY,2024-04-12 07:30:00,513.53,511.76,514.03,511.82,7579975
10245438,SPY,2024-04-12 08:30:00,511.80,509.47,512.02,509.70,13162870
10245437,SPY,2024-04-12 09:30:00,509.69,509.32,511.42,510.67,9593787
10245436,SPY,2024-04-12 10:30:00,510.68,509.08,510.74,509.51,9415500
10245435,SPY,2024-04-12 11:30:00,509.50,509.26,511.09,510.93,19359488
10245434,SPY,2024-04-15 05:30:00,515.13,511.94,515.30,512.57,14515319
10245433,SPY,2024-04-15 06:30:00,512.58,510.81,513.01,511.58,9830358
10245432,SPY,2024-04-15 07:30:00,511.60,510.37,512.62,510.60,6807240
10245431,SPY,2024-04-15 08:30:00,510.61,506.55,510.62,506.57,9487520
10245430,SPY,2024-04-15 09:30:00,506.58,504.73,506.85,505.11,15148127
10245429,SPY,2024-04-15 10:30:00,505.10,503.58,506.49,504.26,11554192
10245428,SPY,2024-04-15 11:30:00,504.26,503.99,505.27,504.03,19754011
10245427,SPY,2024-04-16 05:30:00,504.94,502.95,505.28,503.18,12099724
10245426,SPY,2024-04-16 06:30:00,503.17,502.42,504.34,504.18,7897601
10245425,SPY,2024-04-16 07:30:00,504.19,503.50,505.36,504.49,6470285
10245424,SPY,2024-04-16 08:30:00,504.49,503.74,505.10,504.33,4888805
10245423,SPY,2024-04-16 09:30:00,504.34,502.21,506.50,503.04,14598924
10245422,SPY,2024-04-16 10:30:00,503.04,502.99,505.86,505.62,8004493
10245421,SPY,2024-04-16 11:30:00,505.63,503.11,505.63,503.43,14870494
10245420,SPY,2024-04-17 05:30:00,506.05,503.45,506.22,504.38,11298040
10245419,SPY,2024-04-17 06:30:00,504.36,502.09,504.51,502.10,7593334
10245418,SPY,2024-04-17 07:30:00,502.10,500.17,502.18,500.48,9564119
10245417,SPY,2024-04-17 08:30:00,500.48,499.12,501.79,501.77,11163379
10245416,SPY,2024-04-17 09:30:00,501.80,501.07,502.56,501.86,7041203
10245415,SPY,2024-04-17 10:30:00,501.87,500.36,504.03,500.72,10870636
10245414,SPY,2024-04-17 11:30:00,500.71,500.05,501.82,500.60,14673698
10245413,SPY,2024-04-18 05:30:00,501.98,499.73,502.24,502.04,11602913
10245412,SPY,2024-04-18 06:30:00,502.03,501.99,504.13,503.21,9004574
10245411,SPY,2024-04-18 07:30:00,503.21,502.22,503.39,502.63,5308007
10245410,SPY,2024-04-18 08:30:00,502.62,498.87,502.65,500.27,10173994
10245409,SPY,2024-04-18 09:30:00,500.27,498.61,500.44,499.53,9874819
10245408,SPY,2024-04-18 10:30:00,499.55,498.56,500.32,499.79,8673134
10245407,SPY,2024-04-18 11:30:00,499.80,499.01,500.83,499.56,16221911
10245406,SPY,2024-04-19 05:30:00,499.44,497.60,500.46,498.46,12946046
10245405,SPY,2024-04-19 06:30:00,498.45,497.53,499.40,497.87,13600430
10245404,SPY,2024-04-19 07:30:00,497.86,495.19,498.33,495.20,9653542
10245403,SPY,2024-04-19 08:30:00,495.22,495.08,497.74,496.53,9975271
10245402,SPY,2024-04-19 09:30:00,496.55,495.46,498.46,495.47,9173780
10245401,SPY,2024-04-19 10:30:00,495.46,494.02,495.97,495.08,13206350
10245400,SPY,2024-04-19 11:30:00,495.08,493.86,495.52,495.25,23900792
10245399,SPY,2024-04-22 05:30:00,497.83,496.22,498.22,496.43,10216420
10245398,SPY,2024-04-22 06:30:00,496.44,495.43,497.31,496.43,7405998
10245397,SPY,2024-04-22 07:30:00,496.44,496.37,498.51,497.76,6137564
10245396,SPY,2024-04-22 08:30:00,497.77,497.29,500.05,500.04,5998530
10245395,SPY,2024-04-22 09:30:00,500.04,499.89,502.34,502.06,9373716
10245394,SPY,2024-04-22 10:30:00,502.07,500.26,502.38,500.59,8278816
10245393,SPY,2024-04-22 11:30:00,500.58,498.91,500.67,499.38,15931654
10245392,SPY,2024-04-23 05:30:00,501.78,501.23,504.40,504.33,11202735
10245391,SPY,2024-04-23 06:30:00,504.33,504.05,505.34,504.83,9432454
10245390,SPY,2024-04-23 07:30:00,504.83,504.23,505.43,505.31,6366656
10245389,SPY,2024-04-23 08:30:00,505.31,499.53,505.60,505.37,5677725
10245388,SPY,2024-04-23 09:30:00,505.38,505.14,506.09,505.92,5279164
10245387,SPY,2024-04-23 10:30:00,505.93,504.96,506.07,505.36,5663999
10245386,SPY,2024-04-23 11:30:00,505.36,504.98,506.08,506.02,17804813
10245385,SPY,2024-04-24 05:30:00,506.56,505.93,507.37,506.22,10890436
10245384,SPY,2024-04-24 06:30:00,506.24,504.05,506.43,504.62,7111324
10245383,SPY,2024-04-24 07:30:00,504.63,503.44,505.12,504.09,5586921
10245382,SPY,2024-04-24 08:30:00,504.09,503.13,505.26,505.21,5448787
10245381,SPY,2024-04-24 09:30:00,505.21,504.85,506.55,505.04,6748230
10245380,SPY,2024-04-24 10:30:00,505.05,504.23,506.19,505.85,5280420
10245379,SPY,2024-04-24 11:30:00,505.85,502.23,506.19,503.10,11501912
10245378,SPY,2024-04-25 05:30:00,499.18,497.49,499.76,499.60,14528136
10245377,SPY,2024-04-25 06:30:00,499.61,498.15,499.82,499.71,7432331
10245376,SPY,2024-04-25 07:30:00,499.70,498.95,501.49,501.36,6675352
10245375,SPY,2024-04-25 08:30:00,501.38,500.93,502.37,501.68,5987436
10245374,SPY,2024-04-25 09:30:00,501.68,501.54,503.82,501.97,7476773
10245373,SPY,2024-04-25 10:30:00,501.95,501.68,504.27,504.15,7786278
10245372,SPY,2024-04-25 11:30:00,504.15,502.69,508.30,507.55,13978582
10245371,SPY,2024-04-26 05:30:00,506.35,505.70,509.01,508.08,10846899
10245370,SPY,2024-04-26 06:30:00,508.08,507.72,509.55,508.22,6729782
10245369,SPY,2024-04-26 07:30:00,508.21,508.00,509.01,508.88,5269208
10245368,SPY,2024-04-26 08:30:00,508.88,508.63,509.81,509.59,4798603
10245367,SPY,2024-04-26 09:30:00,509.60,508.79,509.88,508.96,5301212
10245366,SPY,2024-04-26 10:30:00,508.97,508.58,509.65,509.64,5168294
10245365,SPY,2024-04-26 11:30:00,509.62,508.16,509.63,508.33,18025877
10245364,SPY,2024-04-29 05:30:00,510.09,509.02,510.75,510.22,7916964
10245363,SPY,2024-04-29 06:30:00,510.22,509.44,510.63,509.57,3834241
10245362,SPY,2024-04-29 07:30:00,509.58,509.01,510.14,510.14,3416920
10245361,SPY,2024-04-29 08:30:00,510.15,509.58,510.41,510.37,3259933
10245360,SPY,2024-04-29 09:30:00,510.38,509.61,510.52,509.68,3252575
10245359,SPY,2024-04-29 10:30:00,509.68,507.25,509.70,508.60,9739484
10245358,SPY,2024-04-29 11:30:00,508.61,508.48,510.49,510.07,11145618
10245357,SPY,2024-04-30 05:30:00,508.56,508.20,509.56,508.32,7131769
10245356,SPY,2024-04-30 06:30:00,508.31,506.41,509.38,506.91,10639450
10245355,SPY,2024-04-30 07:30:00,506.91,506.03,507.03,506.70,6347931
10245354,SPY,2024-04-30 08:30:00,506.70,504.71,506.70,505.26,8157047
10245353,SPY,2024-04-30 09:30:00,505.25,505.10,506.54,505.18,6747606
10245352,SPY,2024-04-30 10:30:00,505.19,504.20,505.78,504.77,9922707
10245351,SPY,2024-04-30 11:30:00,504.77,500.66,505.17,500.95,22649392
10245350,SPY,2024-05-01 05:30:00,501.38,500.08,501.83,500.79,8867626
10245349,SPY,2024-05-01 06:30:00,500.82,500.05,501.61,500.84,5539214
10245348,SPY,2024-05-01 07:30:00,500.84,499.87,501.40,501.05,4087648
10245347,SPY,2024-05-01 08:30:00,501.05,499.93,501.08,500.72,3354866
10245346,SPY,2024-05-01 09:30:00,500.73,499.99,503.17,503.06,8125922
10245345,SPY,2024-05-01 10:30:00,503.07,500.94,508.19,506.47,22507184
10245344,SPY,2024-05-01 11:30:00,506.48,500.08,506.49,500.69,23518959
10245343,SPY,2024-05-02 05:30:00,504.15,499.55,504.68,502.02,12696689
10245342,SPY,2024-05-02 06:30:00,502.02,500.60,503.12,502.13,6931133
10245341,SPY,2024-05-02 07:30:00,502.13,501.38,502.98,502.29,5079574
10245340,SPY,2024-05-02 08:30:00,502.29,501.32,504.14,504.12,5361270
10245339,SPY,2024-05-02 09:30:00,504.12,503.39,504.70,504.50,5328060
10245338,SPY,2024-05-02 10:30:00,504.50,504.40,505.89,505.32,8930825
10245337,SPY,2024-05-02 11:30:00,505.31,503.86,505.67,504.99,13626884
10245336,SPY,2024-05-03 05:30:00,511.16,508.64,512.55,509.67,17247137
10245335,SPY,2024-05-03 06:30:00,509.67,508.56,510.41,509.74,8738147
10245334,SPY,2024-05-03 07:30:00,509.75,509.74,511.11,510.89,7299334
10245333,SPY,2024-05-03 08:30:00,510.92,510.43,511.49,511.11,5356679
10245332,SPY,2024-05-03 09:30:00,511.11,510.68,511.99,511.75,4603687
10245331,SPY,2024-05-03 10:30:00,511.74,511.24,511.99,511.64,6954277
10245330,SPY,2024-05-03 11:30:00,511.64,511.14,512.07,511.83,15838650
10245329,SPY,2024-05-06 05:30:00,513.75,513.30,514.56,514.30,9601526
10245328,SPY,2024-05-06 06:30:00,514.31,513.84,514.64,514.10,4596328
10245327,SPY,2024-05-06 07:30:00,514.11,513.70,514.54,514.17,3963466
10245326,SPY,2024-05-06 08:30:00,514.17,514.11,514.96,514.61,4375241
10245325,SPY,2024-05-06 09:30:00,514.62,514.55,515.77,515.59,4704248
10245324,SPY,2024-05-06 10:30:00,515.58,514.88,515.62,515.12,5169634
10245323,SPY,2024-05-06 11:30:00,515.11,514.93,516.63,516.38,12293142
10245322,SPY,2024-05-07 05:30:00,517.56,516.95,517.93,517.31,7508536
10245321,SPY,2024-05-07 06:30:00,517.29,517.24,518.28,517.98,5350825
10245320,SPY,2024-05-07 07:30:00,517.97,517.69,518.30,518.17,3178910
10245319,SPY,2024-05-07 08:30:00,518.18,517.57,518.48,518.42,5002259
10245318,SPY,2024-05-07 09:30:00,518.41,516.70,518.57,516.84,6767661
10245317,SPY,2024-05-07 10:30:00,516.83,516.45,517.29,517.17,5229952
10245316,SPY,2024-05-07 11:30:00,517.18,516.98,518.08,517.35,14721981
10245315,SPY,2024-05-08 05:30:00,515.26,515.14,517.12,516.90,7637575
10245314,SPY,2024-05-08 06:30:00,516.91,516.64,517.72,517.03,5484398
10245313,SPY,2024-05-08 07:30:00,517.02,516.63,517.26,516.83,3620192
10245312,SPY,2024-05-08 08:30:00,516.83,516.10,516.96,516.29,3924921
10245311,SPY,2024-05-08 09:30:00,516.28,516.20,517.40,517.26,3134301
10245310,SPY,2024-05-08 10:30:00,517.27,516.57,517.47,517.31,4733261
10245309,SPY,2024-05-08 11:30:00,517.31,516.81,517.74,516.92,11201699
10245308,SPY,2024-05-09 05:30:00,517.38,516.71,518.39,518.07,7570176
10245307,SPY,2024-05-09 06:30:00,518.06,518.06,519.51,519.34,6360635
10245306,SPY,2024-05-09 07:30:00,519.34,518.34,519.46,518.80,3513156
10245305,SPY,2024-05-09 08:30:00,518.81,518.53,519.64,519.50,3961329
10245304,SPY,2024-05-09 09:30:00,519.50,518.93,519.58,519.48,2732663
10245303,SPY,2024-05-09 10:30:00,519.49,519.34,520.06,519.67,4331185
10245302,SPY,2024-05-09 11:30:00,519.63,518.95,520.66,520.47,12499096
10245301,SPY,2024-05-10 05:30:00,521.81,520.60,522.64,520.78,10389515
10245300,SPY,2024-05-10 06:30:00,520.77,520.01,521.37,520.54,6669175
10245299,SPY,2024-05-10 07:30:00,520.55,519.59,520.66,520.31,5504921
10245298,SPY,2024-05-10 08:30:00,520.31,520.01,520.77,520.11,3547720
10245297,SPY,2024-05-10 09:30:00,520.13,519.91,520.95,520.67,3791581
10245296,SPY,2024-05-10 10:30:00,520.66,520.12,521.14,521.03,3717218
10245295,SPY,2024-05-10 11:30:00,521.03,520.59,521.34,520.59,15133501
10245294,SPY,2024-05-13 05:30:00,522.56,521.10,522.67,521.67,7117564
10245293,SPY,2024-05-13 06:30:00,521.67,520.80,521.67,520.92,4448475
10245292,SPY,2024-05-13 07:30:00,520.92,520.40,521.38,521.29,3111594
10245291,SPY,2024-05-13 08:30:00,521.29,519.74,521.35,520.87,4125428
10245290,SPY,2024-05-13 09:30:00,520.87,520.32,520.90,520.80,2931863
10245289,SPY,2024-05-13 10:30:00,520.80,520.47,521.14,520.79,4574705
10245288,SPY,2024-05-13 11:30:00,520.79,520.52,521.10,520.67,7905113
10245287,SPY,2024-05-14 05:30:00,521.11,520.88,522.41,522.23,9704771
10245286,SPY,2024-05-14 06:30:00,522.23,520.64,522.28,521.92,5978380
10245285,SPY,2024-05-14 07:30:00,521.93,520.81,521.93,520.95,3754582
10245284,SPY,2024-05-14 08:30:00,520.94,520.56,521.07,521.04,3096527
10245283,SPY,2024-05-14 09:30:00,521.11,521.11,522.38,522.32,3911813
10245282,SPY,2024-05-14 10:30:00,522.32,522.19,523.78,523.44,7463399
10245281,SPY,2024-05-14 11:30:00,523.44,523.09,523.83,523.15,19838254
10245280,SPY,2024-05-15 05:30:00,525.83,525.18,526.80,526.39,10385200
10245279,SPY,2024-05-15 06:30:00,526.41,526.32,528.11,528.08,6053886
10245278,SPY,2024-05-15 07:30:00,528.08,527.42,528.17,528.05,4050579
10245277,SPY,2024-05-15 08:30:00,528.04,527.95,528.85,528.79,3993788
10245276,SPY,2024-05-15 09:30:00,528.79,528.34,529.43,528.97,5005188
10245275,SPY,2024-05-15 10:30:00,528.99,528.60,529.30,529.06,6367635
10245274,SPY,2024-05-15 11:30:00,529.05,528.93,530.08,529.18,18686090
12835062,SPY,2024-05-16 05:30:00,529.88,529.55,530.78,530.63,6789779
12835061,SPY,2024-05-16 06:30:00,530.64,530.51,531.52,531.14,5782476
12835060,SPY,2024-05-16 07:30:00,531.14,530.28,531.35,530.51,4631087
12835059,SPY,2024-05-16 08:30:00,530.51,529.42,530.85,529.79,4154992
12835058,SPY,2024-05-16 09:30:00,529.77,529.02,530.13,529.47,4967310
12835057,SPY,2024-05-16 10:30:00,529.46,529.46,530.20,529.89,4445770
12835056,SPY,2024-05-16 11:30:00,529.89,528.36,529.98,528.39,17163154
12835055,SPY,2024-05-17 05:30:00,528.81,528.34,529.20,529.17,7215600
12835054,SPY,2024-05-17 06:30:00,529.17,528.39,529.30,528.76,6965224
12835053,SPY,2024-05-17 07:30:00,528.76,528.27,529.03,528.56,3528182
12835052,SPY,2024-05-17 08:30:00,528.56,528.05,528.90,528.70,5036656
12835051,SPY,2024-05-17 09:30:00,528.70,527.32,528.88,527.91,7465687
12835050,SPY,2024-05-17 10:30:00,527.90,527.88,529.31,529.22,8295496
12835049,SPY,2024-05-17 11:30:00,529.21,528.67,529.52,529.41,18384581
12835048,SPY,2024-05-20 05:30:00,529.57,529.47,531.35,531.28,5960189
12835047,SPY,2024-05-20 06:30:00,531.29,530.95,531.48,531.39,2585767
12835046,SPY,2024-05-20 07:30:00,531.40,530.64,531.56,530.79,2983663
12835045,SPY,2024-05-20 08:30:00,530.79,530.18,531.28,530.35,3475859
12835044,SPY,2024-05-20 09:30:00,530.35,529.17,531.27,530.19,4476633
12835043,SPY,2024-05-20 10:30:00,530.18,529.77,530.44,530.26,3485636
12835042,SPY,2024-05-20 11:30:00,530.27,529.50,530.33,529.82,12031547
12835041,SPY,2024-05-21 05:30:00,529.28,529.07,530.03,530.02,4046487
12835040,SPY,2024-05-21 06:30:00,530.02,529.93,530.73,530.50,3207134
